n,k,nu,strategy,trial,seed,t,potential,expectation_upper_bound,kernel_trace,orthogonality_error,total_queries_in_run
48,3,32,krylov,6,722234,2,1.218004546007899,5.333333333333333,0.22316582770004073,1.3183898417423734e-16,12
48,3,32,krylov,6,722234,3,1.6383164405661892,8.0,0.3887341668474619,1.3269647830133473e-16,12
48,3,32,krylov,6,722234,4,2.0371123619542106,10.666666666666666,0.6251656440200484,2.235184331766893e-16,12
48,3,32,krylov,6,722234,5,2.193363408074643,13.333333333333334,0.7467484199257767,2.24596501177343e-16,12
48,3,32,krylov,6,722234,6,2.299949886474926,16.0,0.8412827461777853,2.247086440471883e-16,12
48,3,32,krylov,6,722234,7,2.369186486348177,18.666666666666668,0.9083150014012776,2.310190590751271e-16,12
48,3,32,krylov,6,722234,8,2.4030124992863082,21.333333333333332,0.9427906650362059,4.543928704527502e-16,12
48,3,32,krylov,6,722234,9,2.429915328630366,24.0,0.9710550326825945,4.546559499518625e-16,12
48,3,32,krylov,6,722234,10,2.442427454549332,26.666666666666668,0.9844617054149164,4.607624044282713e-16,12
48,3,32,krylov,6,722234,11,2.4484007971267996,29.333333333333332,0.9909215073999417,4.623411396171271e-16,12
48,3,32,krylov,6,722234,12,2.451480883146389,32.0,0.9942675393335254,4.623739854402839e-16,12
48,3,32,krylov,7,722235,0,0.0,0.0,0.0,0.0,12
48,3,32,krylov,7,722235,1,0.8214841648636151,2.6666666666666665,0.11942551270482926,2.220446049250313e-16,12
48,3,32,krylov,7,722235,2,1.4263459242773295,5.333333333333333,0.29657416614969684,2.2546147242557157e-16,12
48,3,32,krylov,7,722235,3,1.8738390878055216,8.0,0.5168675075911152,2.2546147242557157e-16,12
48,3,32,krylov,7,722235,4,2.0856586195807263,10.666666666666666,0.6609273330318793,2.3621789773409394e-16,12
48,3,32,krylov,7,722235,5,2.2670768285495613,13.333333333333334,0.8110450856809707,2.3797197388568406e-16,12
48,3,32,krylov,7,722235,6,2.3838025193581562,16.0,0.9230687747075637,2.458166264218413e-16,12
48,3,32,krylov,7,722235,7,2.4268580257392283,18.666666666666668,0.9678045725301544,2.5008666502882093e-16,12
48,3,32,krylov,7,722235,8,2.4408452017168605,21.333333333333332,0.98275705084292,2.5516607023855073e-16,12
48,3,32,krylov,7,722235,9,2.4492866915198044,24.0,0.991882837562228,2.64836324640628e-16,12
48,3,32,krylov,7,722235,10,2.452072267703708,26.666666666666668,0.994911166401173,2.7297432321399706e-16,12
48,3,32,krylov,7,722235,11,2.4543105528755214,29.333333333333332,0.9973506296357902,2.7617571815557335e-16,12
48,3,32,krylov,7,722235,12,2.455360019455797,32.0,0.9984963043508209,2.9870837016646373e-16,12
48,3,32,reply_null,0,722236,0,0.0,0.0,0.0,0.0,12
48,3,32,reply_null,0,722236,1,0.5678218867305906,2.6666666666666665,0.07166435221385198,2.220446049250313e-16,12
48,3,32,reply_null,0,722236,2,0.6774011879303514,5.333333333333333,0.08675992004121288,2.295941734692043e-16,12
48,3,32,reply_null,0,722236,3,1.0613575474291788,8.0,0.1519230287738476,2.295941734692043e-16,12
48,3,32,reply_null,0,722236,4,1.3769597150170254,10.666666666666666,0.20941505023348547,2.2371131143785554e-16,12
48,3,32,reply_null,0,722236,5,1.7013511905412741,13.333333333333334,0.2969127309343649,2.370135506394546e-16,12
48,3,32,reply_null,0,722236,6,2.0064124421423672,16.0,0.34189073177448415,2.371035496263272e-16,12
48,3,32,reply_null,0,722236,7,2.5242099054592906,18.666666666666668,0.41570381367006926,2.371891337974717e-16,12
48,3,32,reply_null,0,722236,8,3.130793733196868,21.333333333333332,0.5657970740383677,2.625519266276612e-16,12
48,3,32,reply_null,0,722236,9,3.2310108485284554,24.0,0.594648327928347,2.660007417764534e-16,12
48,3,32,reply_null,0,722236,10,3.8053135267399627,26.666666666666668,0.7347598381682905,2.679741302899975e-16,12
48,3,32,reply_null,0,722236,11,4.050762001913833,29.333333333333332,0.8072311623958908,2.71078411493991e-16,12
48,3,32,reply_null,0,722236,12,4.071609488069604,32.0,0.8151147596480155,2.9012855320898756e-16,12
48,3,32,reply_null,1,722237,0,0.0,0.0,0.0,0.0,12
48,3,32,reply_null,1,722237,1,0.23362038307637978,2.6666666666666665,0.02467170772620496,0.0,12
48,3,32,reply_null,1,722237,2,0.7534536481292989,5.333333333333333,0.08921003206169668,1.3877787807814457e-17,12
48,3,32,reply_null,1,722237,3,1.1780450536393317,8.0,0.15170985973136175,1.1275825825100692e-16,12
48,3,32,reply_null,1,722237,4,1.7779102301966372,10.666666666666666,0.23015395925863202,2.227895970708718e-16,12
48,3,32,reply_null,1,722237,5,1.9323402977998887,13.333333333333334,0.2590880012236788,2.2581272214851427e-16,12
48,3,32,reply_null,1,722237,6,2.2127264944275904,16.0,0.3132756005604102,2.2654965777807817e-16,12
48,3,32,reply_null,1,722237,7,2.5062222690390796,18.666666666666668,0.37594467053772795,2.2985971218861767e-16,12
48,3,32,reply_null,1,722237,8,2.8886545547272062,21.333333333333332,0.462095319413233,3.3649372399864806e-16,12
48,3,32,reply_null,1,722237,9,3.0173144252385624,24.0,0.49284382923930475,3.385122866094619e-16,12
48,3,32,reply_null,1,722237,10,3.1288914593843784,26.666666666666668,0.5253741043436628,3.3871882541862607e-16,12
48,3,32,reply_null,1,722237,11,3.4833145469483267,29.333333333333332,0.6335952961514592,3.418004976433867e-16,12
48,3,32,reply_null,1,722237,12,3.5155385938058714,32.0,0.6456276803724983,3.4599285244950773e-16,12
48,3,32,reply_null,2,722238,0,0.0,0.0,0.0,0.0,12
48,3,32,reply_null,2,722238,1,0.4447253097764343,2.6666666666666665,0.05250577530934549,1.1102230246251565e-16,12
48,3,32,reply_null,2,722238,2,1.2142418362042162,5.333333333333333,0.1627997518745282,2.220446049250313e-16,12
48,3,32,reply_null,2,722238,3,1.2503100600713246,8.0,0.16872135758483256,2.229086568727527e-16,12
48,3,32,reply_null,2,722238,4,1.3902542109453995,10.666666666666666,0.1897593030479295,2.256789439245918e-16,12
48,3,32,reply_null,2,722238,5,1.5913399340236596,13.333333333333334,0.2249790436056353,2.2753257293203925e-16,12
48,3,32,reply_null,2,722238,6,1.7303456190279096,16.0,0.2553612422110922,2.2919543098098866e-16,12
48,3,32,reply_null,2,722238,7,1.967825622866597,18.666666666666668,0.30030727338024277,2.2964876112384257e-16,12
48,3,32,reply_null,2,722238,8,1.9842588782072628,21.333333333333332,0.3035943234649815,4.467794635428319e-16,12
48,3,32,reply_null,2,722238,9,2.5499196202305447,24.0,0.4323723243631376,4.468791724247717e-16,12
48,3,32,reply_null,2,722238,10,2.641770292372056,26.666666666666668,0.4624549329014008,4.484286645765721e-16,12
48,3,32,reply_null,2,722238,11,2.833571830919875,29.333333333333332,0.49889303433409105,4.487995591306225e-16,12
48,3,32,reply_null,2,722238,12,3.012141387599623,32.0,0.5478464034874723,4.50818024340201e-16,12
48,3,32,reply_null,3,722239,0,0.0,0.0,0.0,0.0,12
48,3,32,reply_null,3,722239,1,0.22433661793143822,2.6666666666666665,0.02357739593019452,0.0,12
48,3,32,reply_null,3,722239,2,0.5556586404744077,5.333333333333333,0.061647928338949894,2.220446049250313e-16,12
48,3,32,reply_null,3,722239,3,1.0411670783938234,8.0,0.14404786529910277,2.2924591113482737e-16,12
48,3,32,reply_null,3,722239,4,1.4905956588501654,10.666666666666666,0.23465610997539654,2.562548004082443e-16,12
48,3,32,reply_null,3,722239,5,1.8166369962196784,13.333333333333334,0.2767886168865258,2.625020185789653e-16,12
48,3,32,reply_null,3,722239,6,2.100849110025721,16.0,0.33213955729974276,2.6290808072411566e-16,12
48,3,32,reply_null,3,722239,7,2.337093828468767,18.666666666666668,0.36977091913700044,2.629659879233903e-16,12
48,3,32,reply_null,3,722239,8,2.693443085267593,21.333333333333332,0.4399164806235278,2.619552184101329e-16,12
48,3,32,reply_null,3,722239,9,3.326097588763287,24.0,0.5917966628384633,2.6789877543460837e-16,12
48,3,32,reply_null,3,722239,10,3.7886160164388674,26.666666666666668,0.7170178504377644,2.70503713646834e-16,12
48,3,32,reply_null,3,722239,11,3.990667891800325,29.333333333333332,0.7900244948578176,2.7447490114532097e-16,12
48,3,32,reply_null,3,722239,12,4.157304894104141,32.0,0.8451169029494866,2.748691338176296e-16,12
48,3,32,reply_null,4,722240,0,0.0,0.0,0.0,0.0,12
48,3,32,reply_null,4,722240,1,0.8636926380841495,2.6666666666666665,0.12861591771193603,0.0,12
48,3,32,reply_null,4,722240,2,1.333888768732301,5.333333333333333,0.1871869385084582,1.3877787807814457e-17,12
48,3,32,reply_null,4,722240,3,1.5673120554750262,8.0,0.2262702061518232,2.7755575615628914e-17,12
48,3,32,reply_null,4,722240,4,1.968262994545214,10.666666666666666,0.2930542031901632,2.25581851295575e-16,12
48,3,32,reply_null,4,722240,5,2.4666364301238466,13.333333333333334,0.41181216514435637,2.2822852368047555e-16,12
48,3,32,reply_null,4,722240,6,2.6921253632798363,16.0,0.45940530033222404,2.403321517559556e-16,12
48,3,32,reply_null,4,722240,7,2.7980112737603466,18.666666666666668,0.49499616594001283,2.404741928458132e-16,12
48,3,32,reply_null,4,722240,8,2.8581187647085207,21.333333333333332,0.5051418088138806,2.840807379476643e-16,12
48,3,32,reply_null,4,722240,9,3.4512457900831297,24.0,0.6975413926990943,2.845710444667298e-16,12
48,3,32,reply_null,4,722240,10,3.5569496485780085,26.666666666666668,0.7276599820710229,2.8457326034652003e-16,12
48,3,32,reply_null,4,722240,11,3.574902205317285,29.333333333333332,0.7351221065721086,2.8875120892819435e-16,12
48,3,32,reply_null,4,722240,12,3.7113496373866983,32.0,0.7882613034935877,4.749155231192313e-16,12
48,3,32,reply_null,5,722241,0,0.0,0.0,0.0,0.0,12
48,3,32,reply_null,5,722241,1,0.3632765257076055,2.6666666666666665,0.04106563663921866,1.1102230246251565e-16,12
48,3,32,reply_null,5,722241,2,0.5863559148418156,5.333333333333333,0.06461677391217223,2.220446049250313e-16,12
48,3,32,reply_null,5,722241,3,1.0894051552079371,8.0,0.13168413615415922,2.4982428205306686e-16,12
48,3,32,reply_null,5,722241,4,1.8472707521862546,10.666666666666666,0.25628815040178715,4.598081178528271e-16,12
48,3,32,reply_null,5,722241,5,2.3594083558684056,13.333333333333334,0.379044316147927,4.606013315391789e-16,12
48,3,32,reply_null,5,722241,6,2.5543766288094423,16.0,0.4259007976906912,4.648827709810537e-16,12
48,3,32,reply_null,5,722241,7,2.713776999016245,18.666666666666668,0.46662170030541095,4.648841073178907e-16,12
48,3,32,reply_null,5,722241,8,2.918302746020469,21.333333333333332,0.5070013549657728,6.710815216273356e-16,12
48,3,32,reply_null,5,722241,9,3.6960666069110357,24.0,0.7143110460061021,6.737787583595921e-16,12
48,3,32,reply_null,5,722241,10,3.894738963830866,26.666666666666668,0.7702570194914687,6.739267488067328e-16,12
48,3,32,reply_null,5,722241,11,4.050606919944362,29.333333333333332,0.841480359555449,6.740646277637248e-16,12
48,3,32,reply_null,5,722241,12,4.415496799738927,32.0,0.9862180348836966,6.740736143065914e-16,12
48,3,32,reply_null,6,722242,0,0.0,0.0,0.0,0.0,12
48,3,32,reply_null,6,722242,1,0.07555665214871987,2.6666666666666665,0.007357905416413604,0.0,12
48,3,32,reply_null,6,722242,2,0.42792607620689305,5.333333333333333,0.04777235318641765,0.0,12
48,3,32,reply_null,6,722242,3,0.9790545683524321,8.0,0.12274642111963267,6.938893903907228e-18,12
48,3,32,reply_null,6,722242,4,1.2570042776579191,10.666666666666666,0.16251951217848024,2.3121995881738277e-16,12
48,3,32,reply_null,6,722242,5,1.6921760561055437,13.333333333333334,0.2459341039338883,2.3149514782686323e-16,12
48,3,32,reply_null,6,722242,6,2.0083837893062166,16.0,0.2988842542870899,2.31829553734355e-16,12
48,3,32,reply_null,6,722242,7,2.5657110473893376,18.666666666666668,0.4062831308294837,2.3273889135395734e-16,12
48,3,32,reply_null,6,722242,8,2.7985794659015544,21.333333333333332,0.4510146880867403,3.4394141183117554e-16,12
48,3,32,reply_null,6,722242,9,3.071912100045192,24.0,0.5075236345320321,3.4551618434606003e-16,12
48,3,32,reply_null,6,722242,10,3.259069862131115,26.666666666666668,0.5622828207519126,3.6525602214888197e-16,12
48,3,32,reply_null,6,722242,11,3.52745603292363,29.333333333333332,0.6531444274020803,3.6752824435223545e-16,12
48,3,32,reply_null,6,722242,12,3.6791049326474212,32.0,0.7009568980580464,3.676695457194864e-16,12
48,3,32,reply_null,7,722243,0,0.0,0.0,0.0,0.0,12
48,3,32,reply_null,7,722243,1,0.6551930499974916,2.6666666666666665,0.08676695643845792,0.0,12
48,3,32,reply_null,7,722243,2,0.8456328875898212,5.333333333333333,0.10881597248200428,4.467833705876451e-16,12
48,3,32,reply_null,7,722243,3,0.8883178039923627,8.0,0.11297969110601726,4.477698864277483e-16,12
48,3,32,reply_null,7,722243,4,1.7305975640662599,10.666666666666666,0.2462625382734136,2.2357605925674797e-16,12
48,3,32,reply_null,7,722243,5,1.925028981447074,13.333333333333334,0.2797709938037897,2.2452259890114035e-16,12
48,3,32,reply_null,7,722243,6,2.474029265955273,16.0,0.3710730948341215,2.3861496941017076e-16,12
48,3,32,reply_null,7,722243,7,2.9491836590614833,18.666666666666668,0.4992074890054603,2.392346338188691e-16,12
48,3,32,reply_null,7,722243,8,3.080787376344492,21.333333333333332,0.5300303446272713,4.557706831834032e-16,12
48,3,32,reply_null,7,722243,9,3.165095839720521,24.0,0.5531153072254164,4.765770037051073e-16,12
48,3,32,reply_null,7,722243,10,3.2660128828795125,26.666666666666668,0.5892730858705224,4.765853048861734e-16,12
48,3,32,reply_null,7,722243,11,3.6621782926491573,29.333333333333332,0.6827736355794045,4.768988995583117e-16,12
48,3,32,reply_null,7,722243,12,3.7360724391813296,32.0,0.7063921943980802,5.377247440566354e-16,12
72,1,2,random,0,722244,0,0.0,0.0,0.0,0.0,18
72,1,2,random,0,722244,1,0.06828260409376202,0.1111111111111111,0.03533392042159995,2.220446049250313e-16,18
72,1,2,random,0,722244,2,0.08330487278180004,0.2222222222222222,0.04343655803635475,6.938893903907228e-18,18
72,1,2,random,0,722244,3,0.17332083608194176,0.3333333333333333,0.09462379871106082,3.405287477819862e-17,18
72,1,2,random,0,722244,4,0.1811206520929781,0.4444444444444444,0.0992798896579051,3.379802904005533e-16,18
72,1,2,random,0,722244,5,0.25075573560131825,0.5555555555555556,0.14249808358864,3.398312964889823e-16,18
72,1,2,random,0,722244,6,0.25571122132566626,0.6666666666666666,0.14568987557791252,3.398336272974283e-16,18
72,1,2,random,0,722244,7,0.2861528098684719,0.7777777777777778,0.1656479374285842,3.3993147767735927e-16,18
72,1,2,random,0,722244,8,0.32183095058701117,0.8888888888888888,0.18982576348086858,3.5374399545464818e-16,18
72,1,2,random,0,722244,9,0.3227294998516862,1.0,0.19044588447630703,4.708109567686523e-16,18
72,1,2,random,0,722244,10,0.3459000603858992,1.1111111111111112,0.20663068398196419,4.709765939277053e-16,18
72,1,2,random,0,722244,11,0.35661506300005386,1.2222222222222223,0.21424294346724923,5.712608025047253e-16,18
72,1,2,random,0,722244,12,0.37012094197462725,1.3333333333333333,0.22395485856738193,5.712608123155809e-16,18
72,1,2,random,0,722244,13,0.3837698943761609,1.4444444444444444,0.23390382601219264,5.715343415988523e-16,18
72,1,2,random,0,722244,14,0.4069983573693682,1.5555555555555556,0.2511508189666174,5.715611896499487e-16,18
72,1,2,random,0,722244,15,0.40722164556731905,1.6666666666666667,0.25131856080606346,5.72438321569153e-16,18
72,1,2,random,0,722244,16,0.41936470698878847,1.7777777777777777,0.2604974855718533,5.874633014776306e-16,18
72,1,2,random,0,722244,17,0.430065888948815,1.8888888888888888,0.2686794075837642,5.937024963572089e-16,18
72,1,2,random,0,722244,18,0.4400277790507021,2.0,0.27637517592149174,5.953563771691193e-16,18
72,1,2,random,1,722245,0,0.0,0.0,0.0,0.0,18
72,1,2,random,1,722245,1,0.09772099752945841,0.1111111111111111,0.051327549345588995,0.0,18
72,1,2,random,1,722245,2,0.10024167939851164,0.2222222222222222,0.052719023698453535,1.1145430237265545e-16,18
72,1,2,random,1,722245,3,0.10033279898459047,0.3333333333333333,0.052769389521732525,1.2745153612651753e-16,18
72,1,2,random,1,722245,4,0.15967341783895184,0.4444444444444444,0.08656384292483482,4.469705926447187e-16,18
72,1,2,random,1,722245,5,0.17119604255824886,0.5555555555555556,0.09336168725249534,4.469888060024005e-16,18
72,1,2,random,1,722245,6,0.17631907500385627,0.6666666666666666,0.0964092982678335,4.481906741626532e-16,18
72,1,2,random,1,722245,7,0.18841061919705393,0.7777777777777778,0.10366458305677545,4.486419830594037e-16,18
72,1,2,random,1,722245,8,0.18853644350482604,0.8888888888888888,0.10374054351380106,4.653838951330802e-16,18
72,1,2,random,1,722245,9,0.19279128347297522,1.0,0.10631483562554357,4.654507165168938e-16,18
72,1,2,random,1,722245,10,0.2482728002353281,1.1111111111111112,0.14090478122626363,4.65463022350571e-16,18
72,1,2,random,1,722245,11,0.2737297600805497,1.2222222222222223,0.1574297133584983,4.679625587991604e-16,18
72,1,2,random,1,722245,12,0.27536500965801597,1.3333333333333333,0.15850565449586754,4.897557617408949e-16,18
72,1,2,random,1,722245,13,0.287997675704278,1.4444444444444444,0.1668771020402955,4.940579862091167e-16,18
72,1,2,random,1,722245,14,0.331827557823423,1.5555555555555556,0.1967562637295236,4.94319368541691e-16,18
72,1,2,random,1,722245,15,0.3543677772621587,1.6666666666666667,0.21263963770485353,4.944468828513061e-16,18
72,1,2,random,1,722245,16,0.36531988838882595,1.7777777777777777,0.2204874427825512,4.957910728144624e-16,18
72,1,2,random,1,722245,17,0.37004296194601893,1.8888888888888888,0.22389840674788544,4.963613140294624e-16,18
72,1,2,random,1,722245,18,0.371086104965573,2.0,0.22465393030880537,6.956737941275807e-16,18
72,1,2,random,2,722246,0,0.0,0.0,0.0,0.0,18
72,1,2,random,2,722246,1,0.001098650707431539,0.1111111111111111,0.0005496272225993144,0.0,18
72,1,2,random,2,722246,2,0.002717146684789409,0.2222222222222222,0.0013604207367562651,1.5612511283791264e-17,18
72,1,2,random,2,722246,3,0.0074634095071468955,0.3333333333333333,0.003745665082881452,2.22129696128182e-16,18
72,1,2,random,2,722246,4,0.10578229883682783,0.4444444444444444,0.055789928967796686,4.483581747068641e-16,18
72,1,2,random,2,722246,5,0.17768824810641676,0.5555555555555556,0.09722644511722789,4.559529013829539e-16,18
72,1,2,random,2,722246,6,0.3727560149106236,0.6666666666666666,0.22586504806109403,4.57612815787883e-16,18
72,1,2,random,2,722246,7,0.3827710771623996,0.7777777777777778,0.2331711562000481,4.761704786373446e-16,18
72,1,2,random,2,722246,8,0.3830595387851651,0.8888888888888888,0.23338267844808902,2.6453353343654403e-16,18
72,1,2,random,2,722246,9,0.38744301871877196,1.0,0.23660450294532068,2.685578081526468e-16,18
72,1,2,random,2,722246,10,0.39090512502387925,1.1111111111111112,0.2391591256753885,2.7105472371464633e-16,18
72,1,2,random,2,722246,11,0.4006207460372609,1.2222222222222223,0.24637551469462768,2.741336546467595e-16,18
72,1,2,random,2,722246,12,0.400622390690885,1.3333333333333333,0.24637674222483225,4.668520093966086e-16,18
72,1,2,random,2,722246,13,0.4547657194222074,1.4444444444444444,0.2879020797378778,4.672516947682806e-16,18
72,1,2,random,2,722246,14,0.4576690927561516,1.5555555555555556,0.29019297768267505,4.678333554663026e-16,18
72,1,2,random,2,722246,15,0.48360439534921323,1.6666666666666667,0.3109549418127452,5.631172985700166e-16,18
72,1,2,random,2,722246,16,0.4846676247909181,1.7777777777777777,0.3118176315200553,5.631409548672505e-16,18
72,1,2,random,2,722246,17,0.4915890209979899,1.8888888888888888,0.31745603329272115,5.63262831346259e-16,18
72,1,2,random,2,722246,18,0.4929674034317147,2.0,0.31858357724422015,5.787895888089733e-16,18
72,1,2,random,3,722247,0,0.0,0.0,0.0,0.0,18
72,1,2,random,3,722247,1,0.017129301452910313,0.1111111111111111,0.008638424598181376,1.1102230246251565e-16,18
72,1,2,random,3,722247,2,0.03865067296025397,0.2222222222222222,0.019703663569488283,1.249000902703301e-16,18
72,1,2,random,3,722247,3,0.05055585053835371,0.3333333333333333,0.025927804208258447,1.2507392376795498e-16,18
72,1,2,random,3,722247,4,0.13156300006011595,0.4444444444444444,0.0703048819712857,2.582394469506102e-16,18
72,1,2,random,3,722247,5,0.14528443767233534,0.5555555555555556,0.07818421912075973,2.583009830633874e-16,18
72,1,2,random,3,722247,6,0.16864095755348463,0.6666666666666666,0.09184753292326357,4.467585436022921e-16,18
72,1,2,random,3,722247,7,0.1707669110229027,0.7777777777777778,0.09310711166774178,4.490707104261173e-16,18
72,1,2,random,3,722247,8,0.1968483966656606,0.8888888888888888,0.10877972032115589,4.53967801680155e-16,18
72,1,2,random,3,722247,9,0.19821819869186422,1.0,0.10961419942066236,4.553571705476647e-16,18
72,1,2,random,3,722247,10,0.21753195911448506,1.1111111111111112,0.12150257710848687,4.596678076280519e-16,18
72,1,2,random,3,722247,11,0.22502892731308416,1.2222222222222223,0.1261794715235642,5.199060122048768e-16,18
72,1,2,random,3,722247,12,0.22522194841573756,1.3333333333333333,0.12630034904119716,5.204350388544092e-16,18
72,1,2,random,3,722247,13,0.22901084737396743,1.4444444444444444,0.12867783897155727,5.205166540231114e-16,18
72,1,2,random,3,722247,14,0.2532680485857845,1.5555555555555556,0.14411426919850537,5.205579801406799e-16,18
72,1,2,random,3,722247,15,0.2848644660435582,1.6666666666666667,0.16479090621281278,5.206725916733347e-16,18
72,1,2,random,3,722247,16,0.29577451152663226,1.7777777777777777,0.17208351424307936,5.20688252521901e-16,18
72,1,2,random,3,722247,17,0.38435955861465104,1.8888888888888888,0.23433671046858162,5.207622309457859e-16,18
72,1,2,random,3,722247,18,0.3843822653985522,2.0,0.23435338508288972,5.207656473993563e-16,18
72,1,2,random,4,722248,0,0.0,0.0,0.0,0.0,18
72,1,2,random,4,722248,1,0.0097043878572791,0.1111111111111111,0.004875814059033213,0.0,18
72,1,2,random,4,722248,2,0.026196720474885873,0.2222222222222222,0.01327143530633955,1.2703563245816778e-16,18
72,1,2,random,4,722248,3,0.09042898354369949,0.3333333333333333,0.04732188357999861,1.27736879561988e-16,18
72,1,2,random,4,722248,4,0.09043101052990192,0.4444444444444444,0.04732299299502939,2.329305906362094e-16,18
72,1,2,random,4,722248,5,0.09134298753896869,0.5555555555555556,0.047822366655212,2.5544389400152973e-16,18
72,1,2,random,4,722248,6,0.10003490760887973,0.6666666666666666,0.05260474881157837,2.560404325489776e-16,18
72,1,2,random,4,722248,7,0.10022703967843886,0.7777777777777778,0.05271093210589735,2.5722567059829763e-16,18
72,1,2,random,4,722248,8,0.10031496044030296,0.8888888888888888,0.05275952900844571,4.717852448919755e-16,18
72,1,2,random,4,722248,9,0.10139730879242743,1.0,0.053358131263433695,4.718943470917368e-16,18
72,1,2,random,4,722248,10,0.103880350959478,1.1111111111111112,0.05473385011396649,4.73024189294289e-16,18
72,1,2,random,4,722248,11,0.10396383898032747,1.2222222222222223,0.05478016567858127,4.733282089152627e-16,18
72,1,2,random,4,722248,12,0.13536522285470232,1.3333333333333333,0.07247743584294228,4.766865270936541e-16,18
72,1,2,random,4,722248,13,0.14002214612794803,1.4444444444444444,0.07514963662501527,4.76705054837046e-16,18
72,1,2,random,4,722248,14,0.17086021510437058,1.5555555555555556,0.09316245356378032,4.847923240278698e-16,18
72,1,2,random,4,722248,15,0.20528155445253704,1.6666666666666667,0.1139353643850637,4.848028369302387e-16,18
72,1,2,random,4,722248,16,0.22998376187073843,1.7777777777777777,0.12928978639287964,4.861829058138654e-16,18
72,1,2,random,4,722248,17,0.2603274340324946,1.8888888888888888,0.14867740762270662,4.865938523252208e-16,18
72,1,2,random,4,722248,18,0.27531721938272535,2.0,0.15847418508133074,4.883497953878939e-16,18
72,1,2,random,5,722249,0,0.0,0.0,0.0,0.0,18
72,1,2,random,5,722249,1,0.00010634737743038061,0.1111111111111111,5.317651625654338e-05,1.1102230246251565e-16,18
72,1,2,random,5,722249,2,0.04165110987400615,0.2222222222222222,0.02126534331505168,2.228580287461675e-16,18
72,1,2,random,5,722249,3,0.05406676186138114,0.3333333333333333,0.027777535312027996,2.2641663279704084e-16,18
72,1,2,random,5,722249,4,0.057747197340918745,0.4444444444444444,0.029723565400705487,2.3093077285283357e-16,18
72,1,2,random,5,722249,5,0.07769071217654444,0.5555555555555556,0.04039416615014865,2.3741607373802424e-16,18
72,1,2,random,5,722249,6,0.09180575969067659,0.6666666666666666,0.048075942259921636,2.3744286669520617e-16,18
72,1,2,random,5,722249,7,0.14399561720998294,0.7777777777777778,0.077439523460732,2.374523613278544e-16,18
72,1,2,random,5,722249,8,0.15596602516489355,0.8888888888888888,0.0843932465434626,8.919696827189267e-16,18
72,1,2,random,5,722249,9,0.1903973693615598,1.0,0.10486510594109928,8.924107059367405e-16,18
72,1,2,random,5,722249,10,0.2701739702493258,1.1111111111111112,0.1550961826999801,8.924199861572682e-16,18
72,1,2,random,5,722249,11,0.2933162172332552,1.2222222222222223,0.170433364283474,8.931110567716856e-16,18
72,1,2,random,5,722249,12,0.41435435481255656,1.3333333333333333,0.2566966550409772,8.932719033646754e-16,18
72,1,2,random,5,722249,13,0.43463540723654287,1.4444444444444444,0.27219993963604616,8.932750223542563e-16,18
72,1,2,random,5,722249,14,0.4533512798917922,1.5555555555555556,0.28678842767262047,9.023795574619779e-16,18
72,1,2,random,5,722249,15,0.4533512845893517,1.6666666666666667,0.2867884313686059,9.054193188065962e-16,18
72,1,2,random,5,722249,16,0.46213392735329384,1.7777777777777777,0.2937289465117806,9.061613199608422e-16,18
72,1,2,random,5,722249,17,0.46692540711938524,1.8888888888888888,0.2975412085934884,9.062184863110218e-16,18
72,1,2,random,5,722249,18,0.481009575804746,2.0,0.308853387835876,9.06972214156422e-16,18
72,1,2,random,6,722250,0,0.0,0.0,0.0,0.0,18
72,1,2,random,6,722250,1,0.05552760645370193,0.1111111111111111,0.028549099701055326,0.0,18
72,1,2,random,6,722250,2,0.06807972120560724,0.2222222222222222,0.035225321346517215,2.7755575615628914e-17,18
72,1,2,random,6,722250,3,0.08128809400057921,0.3333333333333333,0.042341671160588325,2.223882473897027e-16,18
72,1,2,random,6,722250,4,0.10211528664970983,0.4444444444444444,0.053755572808869584,2.3099947352681054e-16,18
72,1,2,random,6,722250,5,0.12817934598481714,0.5555555555555556,0.06837842859716099,2.326169668370472e-16,18
72,1,2,random,6,722250,6,0.13180233626609525,0.6666666666666666,0.07044139291334212,2.3300560031250076e-16,18
72,1,2,random,6,722250,7,0.18181487976598515,0.7777777777777778,0.09969607078669561,2.7942140692094805e-16,18
72,1,2,random,6,722250,8,0.2403059100478531,0.8888888888888888,0.1358190488491175,6.7257812644358885e-16,18
72,1,2,random,6,722250,9,0.2580786604474594,1.0,0.14722031794965917,6.731015791879938e-16,18
72,1,2,random,6,722250,10,0.2622465011474576,1.1111111111111112,0.14992345834896623,6.731016188321646e-16,18
72,1,2,random,6,722250,11,0.2904116047343443,1.2222222222222223,0.16848884056496347,6.731493261259819e-16,18
72,1,2,random,6,722250,12,0.29568349424199947,1.3333333333333333,0.1720223458103009,6.808428157899027e-16,18
72,1,2,random,6,722250,13,0.29731102892368666,1.4444444444444444,0.1731169760176614,6.811485712562459e-16,18
72,1,2,random,6,722250,14,0.30103408674826465,1.5555555555555556,0.17562770032784578,6.851737646519269e-16,18
72,1,2,random,6,722250,15,0.31967953901373886,1.6666666666666667,0.18834325965953663,6.857774962855672e-16,18
72,1,2,random,6,722250,16,0.3955367540140295,1.7777777777777777,0.24259057698058706,6.943704939118527e-16,18
72,1,2,random,6,722250,17,0.4016301644056017,1.8888888888888888,0.2471293002273172,6.959053380993347e-16,18
