n,k,nu,strategy,t,runs,mean_potential,sample_standard_error,expectation_upper_bound,mean_over_bound
72,1,32,random,3,8,0.8958116562671128,0.17668588187392023,5.333333333333333,0.16796468555008365
72,1,32,random,4,8,1.0022306767152944,0.19633501242098728,7.111111111111111,0.14093868891308828
72,1,32,random,5,8,1.1014539113889876,0.181867235360158,8.88888888888889,0.12391356503126111
72,1,32,random,6,8,1.2172462980215377,0.13539822863062057,10.666666666666666,0.11411684043951917
72,1,32,random,7,8,1.399535196655354,0.14235276296263188,12.444444444444445,0.1124626497312338
72,1,32,random,8,8,1.4422307482177907,0.13880242882769206,14.222222222222221,0.10140684948406342
72,1,32,random,9,8,1.5857899166297844,0.15554593570459485,16.0,0.09911186978936153
72,1,32,random,10,8,1.6773100146683624,0.141166845695233,17.77777777777778,0.09434868832509538
72,1,32,random,11,8,1.7086391591121082,0.1385081450476996,19.555555555555557,0.08737359336368734
72,1,32,random,12,8,1.7937136968492562,0.13149451798369172,21.333333333333332,0.08408032953980889
72,1,32,random,13,8,1.8941443271248126,0.15734079336476867,23.11111111111111,0.08195816800059286
72,1,32,random,14,8,1.9479882315596868,0.1361473150863414,24.88888888888889,0.07826738430373742
72,1,32,random,15,8,1.9835570629492039,0.1387914501010986,26.666666666666668,0.07438338986059514
72,1,32,random,16,8,2.0226349214062527,0.13284189303392888,28.444444444444443,0.07110825895568858
72,1,32,random,17,8,2.085570509017096,0.12545086651007686,30.22222222222222,0.06900784772483039
72,1,32,random,18,8,2.1359090113622887,0.1281656946419646,32.0,0.06674715660507152
72,1,32,krylov,0,8,0.0,0.0,0.0,0.0
72,1,32,krylov,1,8,0.15099486498119458,0.06074780379971649,1.7777777777777777,0.08493461155192196
72,1,32,krylov,2,8,0.3050024184218958,0.11251947791246486,3.5555555555555554,0.08578193018115819
72,1,32,krylov,3,8,0.47349560939207835,0.16786967061886282,5.333333333333333,0.08878042676101469
72,1,32,krylov,4,8,0.6451871595370905,0.2136994950730248,7.111111111111111,0.09072944430990336
72,1,32,krylov,5,8,0.828990884081259,0.25762996831970786,8.88888888888889,0.09326147445914164
72,1,32,krylov,6,8,1.0290040888952663,0.3054486652317433,10.666666666666666,0.09646913333393121
72,1,32,krylov,7,8,1.1961921166071179,0.3334255807819373,12.444444444444445,0.09612258079878626
72,1,32,krylov,8,8,1.390776654663881,0.354808283430231,14.222222222222221,0.09778898353105413
72,1,32,krylov,9,8,1.6267407676503494,0.36237688146581526,16.0,0.10167129797814684
72,1,32,krylov,10,8,1.8498588393028759,0.3539936149680908,17.77777777777778,0.10405455971078677
72,1,32,krylov,11,8,2.072861056266915,0.3398669482669051,19.555555555555557,0.1059985767409218
72,1,32,krylov,12,8,2.292236225996494,0.31841301960644486,21.333333333333332,0.10744857309358566
72,1,32,krylov,13,8,2.494258350027178,0.29444120542131436,23.11111111111111,0.10792464014540676
72,1,32,krylov,14,8,2.70024052478723,0.2583620309416652,24.88888888888889,0.10849180679948692
72,1,32,krylov,15,8,2.8761374033682117,0.21895415210686087,26.666666666666668,0.10785515262630793
72,1,32,krylov,16,8,3.03277340448853,0.17511441311829964,28.444444444444443,0.10662094000154988
72,1,32,krylov,17,8,3.157192160502478,0.13499361121676343,30.22222222222222,0.10446591707544965
72,1,32,krylov,18,8,3.265921345985896,0.0941920309901098,32.0,0.10206004206205925
72,1,32,reply_null,0,8,0.0,0.0,0.0,0.0
72,1,32,reply_null,1,8,0.3082470749035675,0.10163917494249625,1.7777777777777777,0.17338897963325672
72,1,32,reply_null,2,8,0.3969918598264565,0.10540665891406019,3.5555555555555554,0.1116539605761909
72,1,32,reply_null,3,8,0.7188113929968121,0.09854567842151858,5.333333333333333,0.13477713618690226
72,1,32,reply_null,4,8,0.922162097079623,0.10774041523170735,7.111111111111111,0.129679044901822
72,1,32,reply_null,5,8,0.9937807984039275,0.1175349565043491,8.88888888888889,0.11180033982044184
72,1,32,reply_null,6,8,1.1948339134171078,0.09035390326201656,10.666666666666666,0.11201567938285385
72,1,32,reply_null,7,8,1.4174414918488176,0.08287997974790212,12.444444444444445,0.11390154845213712
72,1,32,reply_null,8,8,1.5631454629678294,0.10349159976411955,14.222222222222221,0.10990866536492551
72,1,32,reply_null,9,8,1.6619604428344417,0.10560799224648315,16.0,0.1038725276771526
72,1,32,reply_null,10,8,1.7428001568080336,0.11517867816530492,17.77777777777778,0.09803250882045188
72,1,32,reply_null,11,8,1.785320829885342,0.1268767092166787,19.555555555555557,0.09129481516459134
72,1,32,reply_null,12,8,1.8739675239936193,0.13242509170496344,21.333333333333332,0.08784222768720092
72,1,32,reply_null,13,8,1.9273882594591374,0.13951509987898458,23.11111111111111,0.08339660738044345
72,1,32,reply_null,14,8,1.985481876422346,0.13065175763775175,24.88888888888889,0.07977382539196926
72,1,32,reply_null,15,8,2.030562047071447,0.11847274396216802,26.666666666666668,0.07614607676517926
72,1,32,reply_null,16,8,2.068057098629668,0.12074439037284918,28.444444444444443,0.07270513237369927
72,1,32,reply_null,17,8,2.1131341322901385,0.11551384983033755,30.22222222222222,0.06991987937724722
72,1,32,reply_null,18,8,2.1703708729493876,0.11343495448613398,32.0,0.06782408977966836
72,3,2,random,0,8,0.0,0.0,0.0,0.0
72,3,2,random,1,8,0.03911596922900034,0.011006455062492834,0.1111111111111111,0.35204372306100307
72,3,2,random,2,8,0.0820473004542798,0.023030351127133333,0.2222222222222222,0.36921285204425913
72,3,2,random,3,8,0.1200909602273183,0.020180533175850363,0.3333333333333333,0.3602728806819549
72,3,2,random,4,8,0.14407242212568686,0.021430681257565243,0.4444444444444444,0.3241629497827954
72,3,2,random,5,8,0.17054149752587688,0.02165253398967577,0.5555555555555556,0.30697469554657836
72,3,2,random,6,8,0.2026586423668533,0.025583117152452577,0.6666666666666666,0.30398796355027996
72,3,2,random,7,8,0.22508085831380092,0.026360334443349842,0.7777777777777778,0.2893896749748869
72,3,2,random,8,8,0.2452547143754929,0.02431944350640992,0.8888888888888888,0.27591155367242953
72,3,2,random,9,8,0.2568991236571049,0.022667077670752673,1.0,0.2568991236571049
72,3,2,random,10,8,0.27849796662749887,0.02118055962678869,1.1111111111111112,0.250648169964749
72,3,2,random,11,8,0.29538088441913446,0.023348151173833688,1.2222222222222223,0.2416752690702009
72,3,2,random,12,8,0.31789925937498137,0.02317700585962155,1.3333333333333333,0.23842444453123604
72,3,2,random,13,8,0.34731542613131977,0.02456418750220462,1.4444444444444444,0.24044914116783678
72,3,2,random,14,8,0.3671955218007069,0.020585063943971436,1.5555555555555556,0.23605426401474017
72,3,2,random,15,8,0.38102914221252526,0.02260557334504662,1.6666666666666667,0.22861748532751514
72,3,2,random,16,8,0.40398077995988146,0.021137970381120745,1.7777777777777777,0.22723918872743334
72,3,2,random,17,8,0.43359024037944216,0.020954585216180748,1.8888888888888888,0.2295477743185282
72,3,2,random,18,8,0.4486386813912074,0.020856442876403675,2.0,0.2243193406956037
72,3,2,krylov,0,8,0.0,0.0,0.0,0.0
72,3,2,krylov,1,8,0.028679443983227484,0.012038353053976245,0.1111111111111111,0.2581149958490474
72,3,2,krylov,2,8,0.05317540199560086,0.0200507123904396,0.2222222222222222,0.2392893089802039
72,3,2,krylov,3,8,0.07510992297652726,0.026690482179847357,0.3333333333333333,0.2253297689295818
72,3,2,krylov,4,8,0.09263712768862636,0.029565715749185564,0.4444444444444444,0.20843353729940933
72,3,2,krylov,5,8,0.10984808977678887,0.03172449996892611,0.5555555555555556,0.19772656159821994
72,3,2,krylov,6,8,0.12724390969323673,0.03386809831275869,0.6666666666666666,0.1908658645398551
72,3,2,krylov,7,8,0.14701271973184737,0.035366608506641785,0.7777777777777778,0.18901635394094662
72,3,2,krylov,8,8,0.16651340398333533,0.037095729562480965,0.8888888888888888,0.18732757948125225
72,3,2,krylov,9,8,0.18560996613703118,0.039375927332253806,1.0,0.18560996613703118
72,3,2,krylov,10,8,0.20087309681129947,0.04071101034245348,1.1111111111111112,0.18078578713016952
72,3,2,krylov,11,8,0.2141879019706412,0.04161116649560883,1.2222222222222223,0.17524464706688822
72,3,2,krylov,12,8,0.22789621835767068,0.04270569367496372,1.3333333333333333,0.17092216376825303
72,3,2,krylov,13,8,0.24103391797580875,0.043684977981194154,1.4444444444444444,0.16686963552171374
72,3,2,krylov,14,8,0.25276161083521664,0.04443521062417434,1.5555555555555556,0.1624896069654964
72,3,2,krylov,15,8,0.2647740519987495,0.04458087477105113,1.6666666666666667,0.15886443119924967
72,3,2,krylov,16,8,0.2758196448725313,0.04496671639535148,1.7777777777777777,0.15514855024079888
72,3,2,krylov,17,8,0.28693310556367363,0.04522471975275893,1.8888888888888888,0.1519057617690037
72,3,2,krylov,18,8,0.29731788363050515,0.04546232992717015,2.0,0.14865894181525258
72,3,2,reply_null,0,8,0.0,0.0,0.0,0.0
72,3,2,reply_null,1,8,0.03367660927313971,0.006430087519652072,0.1111111111111111,0.30308948345825737
72,3,2,reply_null,2,8,0.0699804258209502,0.01411131136988145,0.2222222222222222,0.3149119161942759
72,3,2,reply_null,3,8,0.10132853017333947,0.011964092805567369,0.3333333333333333,0.30398559052001844
72,3,2,reply_null,4,8,0.12611531238130938,0.01065504910561679,0.4444444444444444,0.2837594528579461
72,3,2,reply_null,5,8,0.15694543893130652,0.010766653043118251,0.5555555555555556,0.28250179007635173
72,3,2,reply_null,6,8,0.17699156438562375,0.010677041326215853,0.6666666666666666,0.26548734657843565
72,3,2,reply_null,7,8,0.1920943989828358,0.010241053804857694,0.7777777777777778,0.24697851297793175
72,3,2,reply_null,8,8,0.2249913715499297,0.014870294635443206,0.8888888888888888,0.2531152929936709
72,3,2,reply_null,9,8,0.24932054912135312,0.016409502173676115,1.0,0.24932054912135312
72,3,2,reply_null,10,8,0.2723669769808523,0.01597558311251787,1.1111111111111112,0.2451302792827671
72,3,2,reply_null,11,8,0.2945948400701107,0.012439039772691713,1.2222222222222223,0.24103214187554511
72,3,2,reply_null,12,8,0.3162613736417832,0.019292224318497003,1.3333333333333333,0.2371960302313374
72,3,2,reply_null,13,8,0.347137103195215,0.017158724442372958,1.4444444444444444,0.24032568682745656
72,3,2,reply_null,14,8,0.3608534529131331,0.016933717444415016,1.5555555555555556,0.23197721972987126
72,3,2,reply_null,15,8,0.3976826525606702,0.017880071474298733,1.6666666666666667,0.2386095915364021
72,3,2,reply_null,16,8,0.421030517234656,0.015809707652011992,1.7777777777777777,0.236829665944494
72,3,2,reply_null,17,8,0.4497752519016649,0.014019987148485104,1.8888888888888888,0.2381163098302932
72,3,2,reply_null,18,8,0.46963154771630966,0.014747172498991946,2.0,0.23481577385815483
72,3,8,random,0,8,0.0,0.0,0.0,0.0
72,3,8,random,1,8,0.144800919102919,0.023438158109254956,0.4444444444444444,0.3258020679815678
72,3,8,random,2,8,0.19930902586980143,0.029203450616181608,0.8888888888888888,0.22422265410352663
72,3,8,random,3,8,0.29938485035634466,0.030906761875094856,1.3333333333333333,0.2245386377672585
72,3,8,random,4,8,0.37545618194600594,0.054983050647679776,1.7777777777777777,0.21119410234462835
72,3,8,random,5,8,0.4498278981190954,0.04647926083091915,2.2222222222222223,0.20242255415359292
72,3,8,random,6,8,0.5572736957865988,0.04855084018161612,2.6666666666666665,0.20897763591997456
72,3,8,random,7,8,0.6205507739853403,0.04730103890897314,3.111111111111111,0.19946274878100223
72,3,8,random,8,8,0.7161359347677017,0.0573702549867261,3.5555555555555554,0.2014132316534161
72,3,8,random,9,8,0.8151405163442659,0.06474875159970066,4.0,0.20378512908606647
72,3,8,random,10,8,0.9001051210190838,0.07623478134814732,4.444444444444445,0.20252365222929383
72,3,8,random,11,8,0.9926470251197288,0.08070772678172958,4.888888888888889,0.20304143695630814
72,3,8,random,12,8,1.081202013557716,0.052503782895966536,5.333333333333333,0.20272537754207176
72,3,8,random,13,8,1.146440094512001,0.051885280669823744,5.777777777777778,0.19842232405015403
72,3,8,random,14,8,1.2357660004114002,0.049676982844224254,6.222222222222222,0.19860525006611787
72,3,8,random,15,8,1.2973886856783174,0.05258250613108384,6.666666666666667,0.1946083028517476
72,3,8,random,16,8,1.3641845294456565,0.05416344026720939,7.111111111111111,0.19183844945329545
72,3,8,random,17,8,1.4589960859203646,0.0415975334189202,7.555555555555555,0.19310242313651885
72,3,8,random,18,8,1.5319160374554648,0.04038556637775306,8.0,0.1914895046819331
72,3,8,krylov,0,8,0.0,0.0,0.0,0.0
72,3,8,krylov,1,8,0.12406630377232301,0.028129626741377808,0.4444444444444444,0.27914918348772677
72,3,8,krylov,2,8,0.2244722681457625,0.046175415778987275,0.8888888888888888,0.2525313016639828
72,3,8,krylov,3,8,0.3135629190688314,0.06243714946193222,1.3333333333333333,0.23517218930162354
72,3,8,krylov,4,8,0.4036343974721406,0.07538384885102044,1.7777777777777777,0.2270443485780791
72,3,8,krylov,5,8,0.4713111510187725,0.08351764089606314,2.2222222222222223,0.21209001795844762
72,3,8,krylov,6,8,0.5423674623420975,0.0923195354547804,2.6666666666666665,0.20338779837828658
72,3,8,krylov,7,8,0.6102386672735853,0.10057032226969002,3.111111111111111,0.19614814305222386
72,3,8,krylov,8,8,0.6726153755947919,0.10616922484068367,3.5555555555555554,0.18917307438603523
72,3,8,krylov,9,8,0.7308325071235435,0.11037569559695622,4.0,0.18270812678088588
72,3,8,krylov,10,8,0.7880870312280539,0.11065856060149355,4.444444444444445,0.17731958202631212
72,3,8,krylov,11,8,0.84278673555596,0.11003158290962885,4.888888888888889,0.17238819590917362
72,3,8,krylov,12,8,0.8896152350760501,0.1069589680771914,5.333333333333333,0.16680285657675942
72,3,8,krylov,13,8,0.9300912832483521,0.10330457051108945,5.777777777777778,0.16097733748529172
72,3,8,krylov,14,8,0.9669317974932841,0.09893874568674575,6.222222222222222,0.1553997531685635
72,3,8,krylov,15,8,1.001548424097182,0.09228691590778439,6.666666666666667,0.15023226361457728
72,3,8,krylov,16,8,1.0309678155568305,0.08584249949153322,7.111111111111111,0.1449798490626793
72,3,8,krylov,17,8,1.0615581141908934,0.0768365051137805,7.555555555555555,0.14050033864291236
72,3,8,krylov,18,8,1.0891046703849332,0.06842909350589306,8.0,0.13613808379811665
72,3,8,reply_null,0,8,0.0,0.0,0.0,0.0
72,3,8,reply_null,1,8,0.0929387190534386,0.015375209259148112,0.4444444444444444,0.20911211787023687
72,3,8,reply_null,2,8,0.20392740400228881,0.03149074648845641,0.8888888888888888,0.22941832950257493
72,3,8,reply_null,3,8,0.2755021466501384,0.04239256297310895,1.3333333333333333,0.2066266099876038
72,3,8,reply_null,4,8,0.3928625962307627,0.05123971618734929,1.7777777777777777,0.22098521037980404
72,3,8,reply_null,5,8,0.5257329590024468,0.05772886544655006,2.2222222222222223,0.23657983155110104
72,3,8,reply_null,6,8,0.5872503916095188,0.05750574558100221,2.6666666666666665,0.22021889685356955
72,3,8,reply_null,7,8,0.7006604669180386,0.06181782788940045,3.111111111111111,0.22521229293794098
72,3,8,reply_null,8,8,0.7780925918562029,0.0545155423090073,3.5555555555555554,0.21883854145955708
72,3,8,reply_null,9,8,0.8318386284247932,0.04755574561403701,4.0,0.2079596571061983
72,3,8,reply_null,10,8,0.9583674733647596,0.04786476595519992,4.444444444444445,0.2156326815070709
72,3,8,reply_null,11,8,1.0076503154615073,0.043918647633250485,4.888888888888889,0.20611029179894466
72,3,8,reply_null,12,8,1.100630170330047,0.05647570734223265,5.333333333333333,0.20636815693688382
72,3,8,reply_null,13,8,1.1810690535255635,0.0592656038617861,5.777777777777778,0.2044157977255783
72,3,8,reply_null,14,8,1.2337709702544104,0.059802519644244975,6.222222222222222,0.1982846202194588
72,3,8,reply_null,15,8,1.3436436887630263,0.0568929025536057,6.666666666666667,0.20154655331445392
72,3,8,reply_null,16,8,1.4138046917176417,0.05002615486133114,7.111111111111111,0.19881628477279337
72,3,8,reply_null,17,8,1.4579230738508566,0.045152978831267336,7.555555555555555,0.19296040683320162
72,3,8,reply_null,18,8,1.5160413067247909,0.04468389002338644,8.0,0.18950516334059886
72,3,32,random,0,8,0.0,0.0,0.0,0.0
72,3,32,random,1,8,0.46209415402990334,0.08113099593803133,1.7777777777777777,0.25992796164182064
72,3,32,random,2,8,0.672169728333444,0.1182775415601442,3.5555555555555554,0.18904773609378114
72,3,32,random,3,8,1.0470889756768802,0.13909716803986408,5.333333333333333,0.19632918293941504
72,3,32,random,4,8,1.3199706454149633,0.1443469043064193,7.111111111111111,0.18562087201147923
72,3,32,random,5,8,1.6250876129577785,0.1459669388407917,8.88888888888889,0.18282235645775008
72,3,32,random,6,8,1.970123103515746,0.20223631776701032,10.666666666666666,0.1846990409546012
72,3,32,random,7,8,2.2450654095719784,0.1828964218050571,12.444444444444445,0.1804070418406054
72,3,32,random,8,8,2.4498370918446217,0.19678139829807373,14.222222222222221,0.17225417052032496
72,3,32,random,9,8,2.6984995292559972,0.1737141432135462,16.0,0.16865622057849983
72,3,32,random,10,8,2.8875979595133714,0.18212461009088035,17.77777777777778,0.16242738522262715
72,3,32,random,11,8,3.125814586774514,0.161860951159429,19.555555555555557,0.15984279136915128
72,3,32,random,12,8,3.3500698020080835,0.14747508604451975,21.333333333333332,0.15703452196912893
72,3,32,random,13,8,3.4846001190867524,0.15019026236245622,23.11111111111111,0.1507759666912537
72,3,32,random,14,8,3.589663004363377,0.1521621872824422,24.88888888888889,0.14422753142531425
72,3,32,random,15,8,3.711813475895939,0.1458304025223747,26.666666666666668,0.13919300534609771
72,3,32,random,16,8,3.8414745613827863,0.15402711661242102,28.444444444444443,0.1350518400486136
72,3,32,random,17,8,3.9645440009673867,0.14022465334760698,30.22222222222222,0.13117976473789147
72,3,32,random,18,8,4.063833442859915,0.1454556044834131,32.0,0.12699479508937234
72,3,32,krylov,0,8,0.0,0.0,0.0,0.0
72,3,32,krylov,1,8,0.26608411035400814,0.08687549744031564,1.7777777777777777,0.1496723120741296
72,3,32,krylov,2,8,0.500807526864911,0.13600514283187656,3.5555555555555554,0.14085211693075625
72,3,32,krylov,3,8,0.739976572953365,0.17501658387539132,5.333333333333333,0.13874560742875597
72,3,32,krylov,4,8,0.9455120326851197,0.19443415543650303,7.111111111111111,0.13296262959634497
72,3,32,krylov,5,8,1.1465860095671254,0.1973604789812278,8.88888888888889,0.1289909260763016
72,3,32,krylov,6,8,1.3822321523464853,0.1944223201751868,10.666666666666666,0.129584264282483
72,3,32,krylov,7,8,1.5975491169991156,0.19001210846672792,12.444444444444445,0.12837448261600035
72,3,32,krylov,8,8,1.7791787243981103,0.1820722797526064,14.222222222222221,0.12509850405924214
72,3,32,krylov,9,8,1.9322890059726316,0.16949875758085792,16.0,0.12076806287328948
72,3,32,krylov,10,8,2.0593823663896176,0.14621735050240187,17.77777777777778,0.11584025810941598
72,3,32,krylov,11,8,2.164910032218131,0.12001349900908653,19.555555555555557,0.11070562664751807
72,3,32,krylov,12,8,2.24611967458425,0.0959148895778583,21.333333333333332,0.10528685974613672
72,3,32,krylov,13,8,2.3038634661744295,0.0745335368708689,23.11111111111111,0.09968639997870128
72,3,32,krylov,14,8,2.355083684062182,0.051212245454559026,24.88888888888889,0.09462389802035552
72,3,32,krylov,15,8,2.3873143110684376,0.035674756951070814,26.666666666666668,0.08952428666506641
72,3,32,krylov,16,8,2.4084485542199525,0.02586693992565882,28.444444444444443,0.08467201948429522
72,3,32,krylov,17,8,2.424163886690242,0.018123818103626295,30.22222222222222,0.08021130507430949
72,3,32,krylov,18,8,2.4346768307640314,0.012777341328520235,32.0,0.07608365096137598
72,3,32,reply_null,0,8,0.0,0.0,0.0,0.0
72,3,32,reply_null,1,8,0.35801074147002965,0.08548790642364035,1.7777777777777777,0.2013810420768917
72,3,32,reply_null,2,8,0.7356786914823704,0.11614009597264514,3.5555555555555554,0.2069096319794167
72,3,32,reply_null,3,8,0.9953480934688327,0.13909301483424194,5.333333333333333,0.18662776752540614
72,3,32,reply_null,4,8,1.201546920953428,0.12627524081415267,7.111111111111111,0.1689675357590758
72,3,32,reply_null,5,8,1.460226603146697,0.103979001338486,8.88888888888889,0.16427549285400342
72,3,32,reply_null,6,8,1.7001331420936456,0.100851524514361,10.666666666666666,0.15938748207127929
72,3,32,reply_null,7,8,1.8553077672295153,0.11068295945162775,12.444444444444445,0.1490872312952289
72,3,32,reply_null,8,8,2.0388186800425814,0.11103768119617036,14.222222222222221,0.143354438440494
72,3,32,reply_null,9,8,2.333229054996009,0.08801585649220409,16.0,0.14582681593725055
72,3,32,reply_null,10,8,2.612018203121252,0.0723485430434882,17.77777777777778,0.14692602392557044
72,3,32,reply_null,11,8,2.85465619728778,0.05907826710972712,19.555555555555557,0.14597673736130692
72,3,32,reply_null,12,8,3.057859411553804,0.07992448473124593,21.333333333333332,0.14333715991658458
72,3,32,reply_null,13,8,3.179780799673003,0.07895891164226897,23.11111111111111,0.13758666921662033
72,3,32,reply_null,14,8,3.29051001978462,0.07276253893301192,24.88888888888889,0.13220799186634632
72,3,32,reply_null,15,8,3.4018446362603014,0.07817215495886756,26.666666666666668,0.1275691738597613
72,3,32,reply_null,16,8,3.5510261609810554,0.0582339403002094,28.444444444444443,0.12484076347199023
72,3,32,reply_null,17,8,3.697569884501566,0.0406888724640369,30.22222222222222,0.12234606235483123
72,3,32,reply_null,18,8,3.7489295152508264,0.050378197904653116,32.0,0.11715404735158833
96,1,2,random,0,8,0.0,0.0,0.0,0.0
96,1,2,random,1,8,0.012701299915849706,0.004845920196700793,0.08333333333333333,0.1524155989901965
96,1,2,random,2,8,0.03398037810931493,0.010792331660809281,0.16666666666666666,0.2038822686558896
96,1,2,random,3,8,0.05952840894521193,0.01805424995240501,0.25,0.2381136357808477
96,1,2,random,4,8,0.07714218382512272,0.019480185799421096,0.3333333333333333,0.23142655147536817
96,1,2,random,5,8,0.09996543426668243,0.020117518588611098,0.4166666666666667,0.23991704224003782
96,1,2,random,6,8,0.12303379657723822,0.018227441906190685,0.5,0.24606759315447643
96,1,2,random,7,8,0.13881969510260472,0.01773025899242217,0.5833333333333334,0.2379766201758938
96,1,2,random,8,8,0.1535089022126216,0.014660948195359957,0.6666666666666666,0.23026335331893238
96,1,2,random,9,8,0.17676388980162902,0.00933556750065737,0.75,0.23568518640217204
96,1,2,random,10,8,0.18599615235143552,0.008841227370119156,0.8333333333333334,0.2231953828217226
96,1,2,random,11,8,0.19201906437634422,0.01030922007842073,0.9166666666666666,0.2094753429560119
96,1,2,random,12,8,0.20411500389779136,0.010063024828166026,1.0,0.20411500389779136
96,1,2,random,13,8,0.2195014781062508,0.01274454504950478,1.0833333333333333,0.20261674902115462
96,1,2,random,14,8,0.23093711059507344,0.012747625384114515,1.1666666666666667,0.1979460947957772
96,1,2,random,15,8,0.23885095337804518,0.011236019048755957,1.25,0.19108076270243615
96,1,2,random,16,8,0.2436371121143952,0.012934288347917803,1.3333333333333333,0.1827278340857964
96,1,2,random,17,8,0.26011802723916355,0.015260569286252497,1.4166666666666667,0.1836127251099978
96,1,2,random,18,8,0.26808534826424607,0.013889493556845888,1.5,0.1787235655094974
96,1,2,random,19,8,0.28034431337971266,0.01472333261635053,1.5833333333333333,0.1770595663450817
96,1,2,random,20,8,0.3038158798499097,0.015247813818914949,1.6666666666666667,0.18228952790994582
96,1,2,random,21,8,0.3383081733432304,0.01910639207508249,1.75,0.19331895619613165
96,1,2,random,22,8,0.36124575055991454,0.01991091219262977,1.8333333333333333,0.1970431366690443
96,1,2,random,23,8,0.375769424740926,0.022882151601128276,1.9166666666666667,0.19605361290830922
96,1,2,random,24,8,0.38999713284615073,0.023225026969920935,2.0,0.19499856642307536
96,1,2,krylov,0,8,0.0,0.0,0.0,0.0
96,1,2,krylov,1,8,0.047904663633055886,0.024236192072996397,0.08333333333333333,0.5748559635966707
96,1,2,krylov,2,8,0.08079709951578101,0.037290226023265774,0.16666666666666666,0.4847825970946861
96,1,2,krylov,3,8,0.10662683328050729,0.045551247578678455,0.25,0.42650733312202915
96,1,2,krylov,4,8,0.13773444398593387,0.055841113998926294,0.3333333333333333,0.4132033319578016
96,1,2,krylov,5,8,0.16416626235494086,0.06252400375808932,0.4166666666666667,0.39399902965185807
96,1,2,krylov,6,8,0.18754180135101553,0.06711724085752403,0.5,0.37508360270203106
96,1,2,krylov,7,8,0.2123338002068565,0.0715153205435675,0.5833333333333334,0.36400080035461113
96,1,2,krylov,8,8,0.239367000859662,0.07664091613051276,0.6666666666666666,0.359050501289493
96,1,2,krylov,9,8,0.26645513938870785,0.08205182340752719,0.75,0.3552735191849438
96,1,2,krylov,10,8,0.2930861725333085,0.08646678884257597,0.8333333333333334,0.35170340703997016
96,1,2,krylov,11,8,0.3170478563286393,0.08946274098656136,0.9166666666666666,0.345870388722152
96,1,2,krylov,12,8,0.33750936003764415,0.09211282989137175,1.0,0.33750936003764415
96,1,2,krylov,13,8,0.3564402723217327,0.09419623646833006,1.0833333333333333,0.3290217898354456
96,1,2,krylov,14,8,0.37342012488804865,0.09586242195661038,1.1666666666666667,0.32007439276118455
96,1,2,krylov,15,8,0.3910494693603513,0.09736946160085463,1.25,0.312839575488281
96,1,2,krylov,16,8,0.4093315467648199,0.09923588701237696,1.3333333333333333,0.306998660073615
96,1,2,krylov,17,8,0.4258353343179517,0.10075257383931771,1.4166666666666667,0.3005896477538482
96,1,2,krylov,18,8,0.4404299394195832,0.10146840740168467,1.5,0.2936199596130555
96,1,2,krylov,19,8,0.4555553146003599,0.10211564570285554,1.5833333333333333,0.2877191460633852
96,1,2,krylov,20,8,0.4685122694684848,0.10265657393086078,1.6666666666666667,0.28110736168109085
96,1,2,krylov,21,8,0.4806462514786689,0.10334522604698534,1.75,0.27465500084495365
96,1,2,krylov,22,8,0.4940685296554495,0.10456120623599353,1.8333333333333333,0.2694919252666088
96,1,2,krylov,23,8,0.5072094516216973,0.10572147584298602,1.9166666666666667,0.26463101823740726
96,1,2,krylov,24,8,0.5202912595418214,0.10679388931819729,2.0,0.2601456297709107
96,1,2,reply_null,0,8,0.0,0.0,0.0,0.0
96,1,2,reply_null,1,8,0.014510067645401005,0.005450977177431292,0.08333333333333333,0.17412081174481206
96,1,2,reply_null,2,8,0.02315618024593213,0.006237257121991257,0.16666666666666666,0.1389370814755928
96,1,2,reply_null,3,8,0.03494501932183519,0.009309327040584344,0.25,0.13978007728734076
96,1,2,reply_null,4,8,0.05171565160437791,0.011401408780097228,0.3333333333333333,0.15514695481313373
96,1,2,reply_null,5,8,0.07826426221811253,0.013803205264821896,0.4166666666666667,0.18783422932347005
96,1,2,reply_null,6,8,0.09650616692153494,0.0186818985511913,0.5,0.19301233384306987
96,1,2,reply_null,7,8,0.11496738420481088,0.018440989222073476,0.5833333333333334,0.19708694435110435
96,1,2,reply_null,8,8,0.12830814426350756,0.018561861878859418,0.6666666666666666,0.19246221639526134
96,1,2,reply_null,9,8,0.14300516920813428,0.020077036810578174,0.75,0.19067355894417903
96,1,2,reply_null,10,8,0.16783284329133724,0.024259698768567994,0.8333333333333334,0.20139941194960467
96,1,2,reply_null,11,8,0.18291313317217484,0.024864194503784107,0.9166666666666666,0.19954159982419073
96,1,2,reply_null,12,8,0.1972108557994554,0.02536764848251459,1.0,0.1972108557994554
96,1,2,reply_null,13,8,0.2116594393393273,0.027157757197777566,1.0833333333333333,0.1953779440055329
96,1,2,reply_null,14,8,0.23634464676714523,0.024817795223529532,1.1666666666666667,0.20258112580041018
96,1,2,reply_null,15,8,0.2532717781298416,0.026489702972940253,1.25,0.20261742250387327
96,1,2,reply_null,16,8,0.2738701816029405,0.03018397472256844,1.3333333333333333,0.2054026362022054
96,1,2,reply_null,17,8,0.2894460540984434,0.024220146713059727,1.4166666666666667,0.20431486171654825
96,1,2,reply_null,18,8,0.3158847328637656,0.019430249198874573,1.5,0.21058982190917708
